0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,,,,,,,,,,,
45,投资,网络架构,线路联络率,,,0.41133,0.429245707,0.432393509,0.478371352,0.501333176,0.547455829,0.568563292,0.591179477,0.624285527,0.647939012,0.696174472,0.712650601,0.733317469,0.762324249,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.3403,0.362808414,0.387116578,0.39978082,0.427080139,0.479427962,0.481962081,0.536768055,0.549343764,0.584972631,0.667871609,0.750401458,0.826192005,0.842007681,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.35315,0.3868506,0.428796258,0.445458055,0.498976659,0.505819767,0.519982721,0.55222165,0.576598291,0.633022552,0.715677211,0.747575967,0.76893528,0.818916073,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.468,0.479349,0.504095392,0.543225797,0.573103216,0.576685111,0.633488594,0.706894085,0.741796981,0.780926771,0.843888992,0.844310937,0.876500291,0.94903069,,,,,,,,,,,,,,
,,,自动化率,,,0.37906,0.407413688,0.41401379,0.429249497,0.484708532,0.530368076,0.62731936,0.655799659,0.745119573,0.836620256,0.845488431,0.917354948,0.97,0.97,,,,,,,,,,,,,,
,,,运行74年以上配电比例,,,0.31847,0.297291745,0.254927671,0.219450237,0.188946654,0.160321236,0.151076045,0.148407035,0.132700623,0.118722824,0.117120066,0.110268542,0.100969229,0.094406229,,,,,,,,,,,,,,
,,,运行74年以上线路比例,,,0.31867,0.274534205,0.245845381,0.243591798,0.223495475,0.208707524,0.188949878,0.167189151,0.144395697,0.131809205,0.117573811,0.114066192,0.104731775,0.103667002,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6528,0.60625536,0.66342524,0.603982339,0.610928136,0.653265456,0.651566965,0.607846822,0.598485981,0.595314005,0.635973952,0.660458949,0.6708942,0.676999338,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.51672,0.53721656,0.540491023,0.55078609,0.562536193,0.584876916,0.599888757,0.608087237,0.62201533,0.646629365,0.673633839,0.692495587,0.695496401,0.71761981,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.0726,0.08597655,0.087287692,0.107211108,0.128117274,0.143459318,0.159634356,0.160472436,0.182778105,0.213667605,0.253356362,0.258740185,0.270383493,0.288499187,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.10138,0.115095266,0.117594477,0.124398158,0.125340029,0.132645563,0.143977283,0.155413193,0.16103027,0.182194249,0.203068504,0.227755832,0.259836868,0.295211802,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.273539432,0.388771614,0.511618087,0.58211804,0.689752464,0.758863441,0.799546,0.862173283,0.889391596,0.918016517,0.956137805,0.964751905,0.978531846,0.986427595,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.00604458,0.005456945,0.004498723,0.00420171,0.003448882,0.003139336,0.002788113,0.002268218,0.002021515,0.001645442,0.001225962,0.000904739,0.000673204,0.000620586,,,,,,,,,,,,,,
,,,电压合格率,,,0.558801038,0.622476656,0.683208969,0.715826527,0.777255102,0.828778213,0.846722279,0.885386435,0.908168855,0.933218819,0.964999587,0.972389523,0.983670417,0.986446594,,,,,,,,,,,,,,
,,,系统失负荷量,,,2120.833696,2128.592508,2097.676533,2077.825646,2092.347512,2049.95059,2074.48785,2055.237041,2028.978316,2017.524381,2060.332739,2010.739689,2005.902135,2041.570416,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.359261591,0.331829301,0.285909999,0.250325004,0.206887757,0.175576955,0.159841418,0.130639946,0.112460405,0.092410556,0.064471139,0.050792692,0.039359628,0.034189822,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.637814351,0.648378293,0.657318222,0.66380399,0.671384523,0.678820581,0.681740751,0.685615718,0.688892861,0.692478676,0.696319705,0.697507477,0.698810813,0.6989979,,,,,,,,,,,,,,
,,,配电重载比例,,,0.193105462,0.184237449,0.160821377,0.154993247,0.136047236,0.129940124,0.122877031,0.107263013,0.100795052,0.089217949,0.076159598,0.066089852,0.056168108,0.053256107,,,,,,,,,,,,,,
,,,网损率,,,0.129269378,0.125035162,0.120357393,0.117155756,0.1133214,0.110575052,0.109103044,0.10691,0.105556225,0.104164987,0.102650647,0.101866469,0.101314578,0.101041207,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.766165823,0.77046948,0.774854893,0.778457183,0.781922358,0.786790031,0.788038308,0.79043719,0.792584256,0.794107347,0.797034037,0.797525579,0.798952408,0.79905513,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.348117016,0.430627219,0.510307675,0.561215951,0.650401428,0.724718242,0.762112909,0.815711727,0.86097167,0.898249207,0.947916778,0.959087313,0.980513863,0.981785504,,,,,,,,,,,,,,
46,投资,网络架构,线路联络率,,,0.39102,0.40327196,0.438087773,0.474789793,0.516307522,0.51911853,0.559898174,0.576570698,0.596174102,0.598558798,0.607936219,0.616852617,0.618771714,0.643660087,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.4169,0.4610914,0.488954495,0.511516252,0.512831579,0.566532372,0.5895174,0.638699994,0.690525937,0.726926518,0.770853649,0.77426743,0.844172717,0.849117158,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.4655,0.5303375,0.559278775,0.591077768,0.65153658,0.666428845,0.696037326,0.777374259,0.820240897,0.93,0.93,0.93,0.93,0.93,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.453,0.461437125,0.508388352,0.557066537,0.618552756,0.653732944,0.724908119,0.77728273,0.834704492,0.922870154,0.931752779,0.95,0.95,0.95,,,,,,,,,,,,,,
,,,自动化率,,,0.38428,0.444676007,0.46950375,0.500334497,0.556872295,0.626017271,0.666291049,0.714264005,0.755096097,0.823054746,0.956252439,0.997,0.997,0.997,,,,,,,,,,,,,,
,,,运行75年以上配电比例,,,0.37076,0.34647522,0.316043147,0.272481866,0.24923008,0.212925565,0.180347954,0.160118925,0.135220432,0.119264421,0.105588767,0.092143798,0.080042246,0.08,,,,,,,,,,,,,,
,,,运行75年以上线路比例,,,0.32341,0.311282125,0.265523653,0.223747931,0.194921739,0.180465044,0.152041799,0.14953311,0.129022151,0.124076302,0.109910924,0.105697672,0.102421045,0.101226132,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6294,0.61989606,0.616548621,0.579863978,0.623121831,0.589286316,0.622580992,0.597304204,0.607458376,0.646274966,0.61131149,0.598290555,0.570709361,0.558724464,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.5332,0.550186229,0.573110655,0.579878819,0.58595374,0.595189487,0.613697045,0.641313413,0.647787624,0.651427574,0.672924684,0.676032955,0.682954244,0.705784429,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.05796,0.06058269,0.060658418,0.072790102,0.083071704,0.086934538,0.107885762,0.122018797,0.133732601,0.149513048,0.174369592,0.201135325,0.210035563,0.225893248,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.11461,0.116263659,0.129218752,0.132984556,0.133041549,0.151420289,0.162582127,0.176424834,0.188220094,0.197873096,0.201406544,0.220942979,0.238902487,0.251598448,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.353909784,0.499255171,0.629621943,0.73445934,0.819662362,0.867953872,0.904982075,0.934724955,0.96151408,0.980870911,0.985868636,0.97897098,0.983211271,0.991693673,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005051727,0.004035404,0.003450171,0.002834158,0.002374224,0.001809707,0.001519504,0.001057984,0.000801531,0.0004863,0.000408095,0.000362016,0.000313295,0.00032124,,,,,,,,,,,,,,
,,,电压合格率,,,0.615306519,0.692080618,0.750485122,0.812985331,0.856633088,0.891549995,0.914904527,0.948272852,0.969201504,0.985408223,0.986867279,0.98370493,0.991147945,0.987634326,,,,,,,,,,,,,,
,,,系统失负荷量,,,2103.620592,2078.098776,2048.313112,2044.827302,2067.917873,2021.219849,2039.339659,2049.406738,2009.758507,2047.130119,2009.922479,2038.427016,2021.253681,2045.44603,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.332930272,0.283913158,0.242892239,0.196512564,0.155084988,0.129291458,0.103212309,0.079357546,0.060365742,0.043336759,0.038750297,0.037309545,0.032047206,0.032128395,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.645744749,0.657843982,0.668321414,0.676272012,0.682628485,0.686173058,0.690702249,0.694111543,0.696068654,0.698003656,0.698398846,0.69838946,0.699528767,0.699656539,,,,,,,,,,,,,,
,,,配电重载比例,,,0.174421564,0.152235773,0.139778295,0.122827069,0.107272009,0.088878708,0.078703533,0.06324443,0.050317495,0.033768295,0.02986985,0.029264099,0.02615916,0.029291723,,,,,,,,,,,,,,
,,,网损率,,,0.126337526,0.121276315,0.116505602,0.112185801,0.108845009,0.10695075,0.105093304,0.103519565,0.102434506,0.101643473,0.101370241,0.101286317,0.101020936,0.100996734,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.768301317,0.773836059,0.779485291,0.783831498,0.786866808,0.790105162,0.791968376,0.794652573,0.796430276,0.797271812,0.797712992,0.797928162,0.798347945,0.799283053,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.03227513,0.164760717,0.28762811,0.419377917,0.542796787,0.612816265,0.701074955,0.770123255,0.830303323,0.887269353,0.90986185,0.911618764,0.923079132,0.923446683,,,,,,,,,,,,,,
47,投资,网络架构,线路联络率,,,0.40617,0.40937423,0.453131787,0.478708559,0.499452596,0.532582952,0.576787337,0.638503582,0.662199159,0.692439587,0.717290475,0.721116024,0.783933242,0.828356126,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.3524,0.361159657,0.410844907,0.449992558,0.488691918,0.526181569,0.566998225,0.603367111,0.666634462,0.724250727,0.779707639,0.807665728,0.895701292,0.95,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.45875,0.491714464,0.53259701,0.585324114,0.605810458,0.610051131,0.696591241,0.739879411,0.770003073,0.787383142,0.83698828,0.881826938,0.901982983,0.93,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4742,0.523694625,0.532597434,0.556231445,0.565061619,0.568946418,0.61659568,0.673707855,0.711603922,0.763017305,0.840940447,0.9358616,0.95,0.95,,,,,,,,,,,,,,
,,,自动化率,,,0.38218,0.385173743,0.408348364,0.412567963,0.419444096,0.455446381,0.4634926,0.52366939,0.537022959,0.59528995,0.628030897,0.65754835,0.673439101,0.731018144,,,,,,,,,,,,,,
,,,运行76年以上配电比例,,,0.35165,0.312147983,0.274794275,0.229224224,0.216120239,0.208628071,0.188078206,0.182122396,0.17353229,0.171796967,0.155075395,0.135251591,0.124115876,0.111042337,,,,,,,,,,,,,,
,,,运行76年以上线路比例,,,0.31573,0.2683705,0.263584559,0.262574152,0.221656347,0.212937864,0.208501658,0.179172425,0.163255941,0.154494539,0.149602212,0.130951803,0.114539177,0.105032425,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6948,0.7,0.7,0.6797,0.65156042,0.627126904,0.670586799,0.672129148,0.637984988,0.608063492,0.662850012,0.626525832,0.611990432,0.655564151,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.48448,0.495369265,0.518038306,0.520307807,0.537849613,0.548965172,0.552572657,0.567176363,0.587378645,0.5992381,0.611736494,0.61604778,0.616399807,0.623150853,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.05588,0.0641223,0.073291789,0.091303246,0.101574861,0.114830381,0.126916278,0.13297653,0.142650573,0.148463584,0.183983496,0.19943811,0.215143861,0.242144416,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.10372,0.117114697,0.131486344,0.133796746,0.152337153,0.158670026,0.165084828,0.186687357,0.197008501,0.197318086,0.213836429,0.215730408,0.21884309,0.228503449,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.772874939,0.815945954,0.859992457,0.903044756,0.924441664,0.939123701,0.956599551,0.980660129,0.987133693,0.989915703,0.995374451,0.999,0.997950291,0.999,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005269852,0.004421642,0.003848033,0.003171011,0.002893359,0.00278259,0.002188315,0.001914973,0.001565172,0.001250626,0.000904186,0.000647277,0.000549754,0.000453506,,,,,,,,,,,,,,
,,,电压合格率,,,0.592570576,0.651707611,0.726883876,0.784561867,0.817176707,0.849279174,0.900540719,0.933040206,0.948717323,0.959048192,0.979518756,0.983888563,0.992470373,0.996115454,,,,,,,,,,,,,,
,,,系统失负荷量,,,2085.928128,2075.243806,2066.475127,2054.195022,2050.880311,2044.996033,2026.264302,2053.889988,2016.73424,2037.789379,2056.79919,2020.882312,2025.6517,2030.771944,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.136474171,0.130793202,0.124681353,0.114850016,0.113209045,0.110097737,0.097596257,0.088041194,0.085237371,0.080056926,0.072228,0.065188853,0.05607624,0.050325503,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.640206367,0.650981857,0.662694372,0.67080064,0.677889825,0.681016576,0.687715896,0.69249255,0.694661084,0.696105064,0.698301765,0.699089622,0.699217898,0.700250407,,,,,,,,,,,,,,
,,,配电重载比例,,,0.170792083,0.152541432,0.1398459,0.119057477,0.113291793,0.11173021,0.093255752,0.087588072,0.078805274,0.07097103,0.057898363,0.045164985,0.04239763,0.040143136,,,,,,,,,,,,,,
,,,网损率,,,0.125523634,0.121064939,0.116597612,0.112791535,0.110512489,0.109062504,0.106106561,0.104197605,0.103144743,0.102392655,0.101562342,0.101179647,0.100692582,0.100469994,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.765106939,0.769859092,0.776010777,0.780498276,0.783953673,0.786334092,0.790082823,0.79302252,0.794915804,0.796091596,0.79812451,0.79853273,0.799620301,0.79961659,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.426970132,0.502941629,0.587621824,0.670035387,0.729050125,0.761212842,0.844659243,0.895174562,0.926908182,0.95035979,0.970970356,0.980107238,0.992911713,0.997994388,,,,,,,,,,,,,,
48,投资,网络架构,线路联络率,,,0.4008,0.442394133,0.442492443,0.458815498,0.491136501,0.508326278,0.511432716,0.525639181,0.540006652,0.592867303,0.607227866,0.624095307,0.640737849,0.707516971,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.4307,0.462387214,0.51787368,0.585567168,0.600959219,0.659939074,0.730646832,0.813105546,0.912304423,0.927683269,0.95,0.95,0.95,0.95,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.4616,0.507628114,0.557665743,0.585469363,0.618841117,0.683642623,0.685107571,0.690294814,0.775792757,0.803832124,0.865382698,0.914338634,0.93,0.93,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4343,0.444994638,0.466076258,0.511169136,0.568228391,0.625690487,0.675823938,0.680216793,0.736674787,0.776639394,0.803433453,0.865900404,0.88863029,0.946058023,,,,,,,,,,,,,,
,,,自动化率,,,0.38326,0.402359123,0.468882498,0.500375773,0.567592918,0.605621644,0.64599642,0.663222991,0.73971471,0.767947154,0.887106955,0.889768275,0.950717402,0.997,,,,,,,,,,,,,,
,,,运行77年以上配电比例,,,0.37825,0.365893833,0.315217537,0.285639625,0.24855408,0.242215951,0.208346088,0.189907459,0.17848136,0.164827536,0.144553749,0.144192365,0.14063562,0.124837552,,,,,,,,,,,,,,
,,,运行77年以上线路比例,,,0.32659,0.31483276,0.263357604,0.240226028,0.213240637,0.198313793,0.168765037,0.143197134,0.122576747,0.113383491,0.107430858,0.097260736,0.097001374,0.08421336,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.659,0.593759,0.581052557,0.594765398,0.567287236,0.554069444,0.51207098,0.49,0.49,0.49,0.52332,0.49,0.49,0.49,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.53416,0.556136869,0.574092145,0.579559689,0.598022805,0.609271329,0.627404404,0.629615258,0.645145767,0.667203608,0.676925718,0.680600458,0.705588217,0.736062909,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.07444,0.07905528,0.085359939,0.093298413,0.104797442,0.120228866,0.143252693,0.162126236,0.168976069,0.174510035,0.198374283,0.229568639,0.257116875,0.258595297,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.11308,0.113790789,0.125169867,0.142103562,0.152639526,0.155605094,0.157939171,0.165858692,0.169649748,0.175054304,0.188983625,0.210095796,0.221831147,0.231433266,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.429134874,0.538600142,0.684952158,0.785592541,0.844540436,0.898006848,0.936485786,0.956806301,0.977727113,0.987456951,0.993792962,0.992700505,0.999,0.999,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005238764,0.004772734,0.003485924,0.002678076,0.002181163,0.001594412,0.001176695,0.00086869,0.000513822,0.000468222,0.000341025,0.000325129,0.000312151,0.000319033,,,,,,,,,,,,,,
,,,电压合格率,,,0.612880714,0.672751089,0.761274384,0.820412009,0.856894626,0.899248073,0.927562195,0.943648842,0.968998501,0.981283829,0.9907523,0.987186667,0.994599296,0.991465149,,,,,,,,,,,,,,
,,,系统失负荷量,,,2077.713719,2077.378543,2067.031569,2055.792829,2046.786051,2058.720304,2015.712126,2055.053554,2048.818359,2024.624713,2043.956933,2002.327305,2044.749251,2025.772133,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.331830706,0.293141431,0.239049478,0.189843842,0.156830189,0.119454944,0.096204773,0.073861485,0.046779874,0.039357059,0.031980421,0.029024686,0.028758482,0.026132166,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.646243066,0.656585293,0.669800043,0.677973546,0.683157378,0.688633573,0.691764361,0.694535436,0.697497946,0.698810448,0.699438287,0.699031516,0.699567145,0.699295985,,,,,,,,,,,,,,
,,,配电重载比例,,,0.177909312,0.171513807,0.140984012,0.117981683,0.104367894,0.08472263,0.069711551,0.059814067,0.041016537,0.040819174,0.032429047,0.030077916,0.030308636,0.033976225,,,,,,,,,,,,,,
,,,网损率,,,0.126372059,0.122101518,0.11620012,0.11198872,0.109068371,0.106437381,0.104721988,0.103357524,0.10182182,0.101382399,0.101037407,0.100875661,0.100837332,0.100716814,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.768023252,0.773005616,0.780035606,0.784237785,0.787526842,0.790995075,0.793809412,0.7955898,0.798143731,0.798738257,0.799129555,0.799226509,0.799139986,0.799246262,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.454790347,0.542183038,0.658902517,0.735583119,0.795179008,0.861027338,0.899587175,0.92995052,0.964794967,0.982001096,0.987957271,0.98698937,0.995553594,0.99148977,,,,,,,,,,,,,,
49,投资,网络架构,线路联络率,,,0.40467,0.409301223,0.443909916,0.444649766,0.454135627,0.489457287,0.489946744,0.512157663,0.547667261,0.574502957,0.61324999,0.658698628,0.699171999,0.707562063,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.4392,0.466116686,0.470844441,0.515171082,0.533717241,0.555523402,0.603139694,0.648030519,0.722831757,0.808848736,0.866739195,0.891255532,0.95,0.95,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.43955,0.497758979,0.541348443,0.564935768,0.618523961,0.673484233,0.762095516,0.809889792,0.900018956,0.93,0.93,0.93,0.93,0.93,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.455,0.48127625,0.499745226,0.532353602,0.539873097,0.573412713,0.630037218,0.664374247,0.707558573,0.793615384,0.813852576,0.907649086,0.95,0.95,,,,,,,,,,,,,,
,,,自动化率,,,0.40324,0.466884713,0.502445766,0.510233675,0.563723172,0.632873214,0.680971579,0.686078866,0.724270589,0.837015377,0.97107734,0.997,0.997,0.997,,,,,,,,,,,,,,
,,,运行78年以上配电比例,,,0.31994,0.299037253,0.278403683,0.241700797,0.23847812,0.20719774,0.201085407,0.167705229,0.157698817,0.14129814,0.128722606,0.126362691,0.110777959,0.10640223,,,,,,,,,,,,,,
,,,运行78年以上线路比例,,,0.31654,0.272329913,0.265340112,0.243891786,0.240802491,0.238153663,0.230969361,0.215263444,0.202096497,0.180135344,0.174551149,0.158143341,0.156271978,0.151896362,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6132,0.66783612,0.7,0.65646,0.595540512,0.63990828,0.7,0.7,0.6797,0.64986117,0.677025367,0.7,0.7,0.7,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.48064,0.484164693,0.4989663,0.518188382,0.518607868,0.525991856,0.548859979,0.558765594,0.570127161,0.572679159,0.581132994,0.58146507,0.587279721,0.588538178,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.0558,0.060543,0.075088456,0.081208165,0.088049953,0.100266884,0.117688255,0.129427658,0.15615447,0.186136128,0.188788568,0.190204482,0.193865918,0.228131719,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.12853,0.14074035,0.140941408,0.14871332,0.152409908,0.170829734,0.184642538,0.186119678,0.200823133,0.223028434,0.237047364,0.27053877,0.27486739,0.295482444,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.393563915,0.542757683,0.618827644,0.69910216,0.741198234,0.811653142,0.865330381,0.905680372,0.945412007,0.972894221,0.983692914,0.985264527,0.989945301,0.996894348,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.004845857,0.003842766,0.003476996,0.002812303,0.002421857,0.001965511,0.001386455,0.001035003,0.000752463,0.000490537,0.000381626,0.000371595,0.000275111,0.000286508,,,,,,,,,,,,,,
,,,电压合格率,,,0.643696799,0.714957199,0.755207551,0.798119469,0.830994073,0.873581861,0.910065995,0.940976782,0.967034897,0.981721349,0.982135279,0.989264426,0.995456051,0.992324352,,,,,,,,,,,,,,
,,,系统失负荷量,,,2080.395172,2061.255421,2082.836908,2039.643628,2027.11807,2062.814183,2041.587635,2053.413324,2027.82677,2018.743348,2038.224755,2021.466542,2010.308425,2043.064484,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.135364921,0.128240002,0.122188122,0.119404868,0.114953744,0.105038291,0.100662727,0.092484629,0.083199614,0.072914142,0.066728798,0.059285101,0.053731389,0.053488941,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.645382506,0.656826801,0.664481517,0.672421612,0.676078739,0.682297124,0.688705616,0.692103463,0.696040433,0.697495757,0.698468491,0.699340732,0.699847141,0.699000377,,,,,,,,,,,,,,
,,,配电重载比例,,,0.095035647,0.082193348,0.073965396,0.063609036,0.057271899,0.049573847,0.040083945,0.033461696,0.024535534,0.017842886,0.015744553,0.016794626,0.017324685,0.017691066,,,,,,,,,,,,,,
,,,网损率,,,0.12330714,0.118136848,0.115187866,0.112438767,0.110633906,0.10798638,0.105775484,0.104189544,0.102582828,0.101568801,0.101081503,0.100855568,0.100657522,0.100625758,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.768305873,0.773341208,0.777337981,0.781087247,0.782659356,0.786324207,0.789692847,0.792428856,0.795391689,0.797425288,0.798370164,0.798092178,0.798724862,0.798891233,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.452569635,0.557593052,0.618963037,0.676910677,0.73237438,0.797646091,0.860078515,0.906209862,0.94831553,0.968980122,0.983635889,0.989443552,0.989579883,0.993964835,,,,,,,,,,,,,,
50,投资,网络架构,线路联络率,,,0.41805,0.4392312,0.478762008,0.480091902,0.531088331,0.582190831,0.633682375,0.674942139,0.737861745,0.788528251,0.82953172,0.879395794,0.907438749,0.93,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.4307,0.450881371,0.451718723,0.494696532,0.559925804,0.62583707,0.658380597,0.720926754,0.766448129,0.811559076,0.865237912,0.95,0.95,0.95,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.45725,0.4892575,0.505053528,0.530594806,0.576529157,0.578258744,0.611219493,0.653830223,0.690071098,0.709590252,0.711617653,0.770478599,0.770588667,0.782037413,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.3967,0.43418815,0.481623205,0.507630858,0.540753772,0.584014074,0.6348963,0.664180892,0.671901995,0.712552065,0.751920567,0.829650356,0.854125041,0.939430779,,,,,,,,,,,,,,
,,,自动化率,,,0.37312,0.37983616,0.437064808,0.508597748,0.582174889,0.654849721,0.74030761,0.769179607,0.798023842,0.856146578,0.947611571,0.997,0.997,0.997,,,,,,,,,,,,,,
,,,运行79年以上配电比例,,,0.31931,0.311380468,0.286054857,0.274135905,0.251199867,0.250195068,0.219462774,0.206038967,0.175819919,0.17230352,0.14648671,0.138381112,0.125096525,0.105644015,,,,,,,,,,,,,,
,,,运行79年以上线路比例,,,0.33535,0.288512783,0.247303541,0.216019643,0.181960546,0.158214695,0.154944924,0.138107576,0.123284029,0.104647594,0.091985235,0.082173476,0.075270904,0.071482269,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6235,0.5859653,0.586082493,0.603196102,0.615621942,0.670412294,0.610276312,0.589343834,0.536951167,0.499794146,0.494796205,0.523296466,0.49,0.535668,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.51928,0.541386491,0.563686459,0.567605422,0.58403895,0.602533517,0.626089708,0.627401515,0.638276475,0.64171101,0.661176244,0.687088056,0.718072456,0.722107339,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.08088,0.08637984,0.107953205,0.127384782,0.145600806,0.160925291,0.169856644,0.192192793,0.194883492,0.213543586,0.23222865,0.249239399,0.294725589,0.317124734,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.10522,0.118312374,0.123095575,0.133488358,0.152157658,0.168916738,0.172102025,0.17883859,0.190412001,0.19658679,0.21397068,0.227328563,0.253211544,0.25422439,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.528083069,0.621542372,0.706539614,0.765581182,0.852028278,0.896604716,0.936665703,0.962084016,0.977864015,0.981683845,0.991360739,0.999,0.999,0.999,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005199764,0.004684524,0.004258986,0.003534244,0.002836982,0.002463492,0.002093013,0.001682394,0.001525482,0.001396479,0.00116345,0.000773233,0.000858158,0.000758679,,,,,,,,,,,,,,
,,,电压合格率,,,0.640312782,0.687156178,0.736570074,0.782151821,0.851901678,0.885507642,0.917018061,0.944000235,0.965826622,0.977226467,0.982632864,0.991909448,0.994841664,0.999,,,,,,,,,,,,,,
,,,系统失负荷量,,,2082.783626,2068.443351,2063.936204,2048.618155,2066.028304,2061.641399,2025.608565,2051.038468,2052.714514,2034.818799,2022.850695,2025.077472,2014.693123,2027.920718,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.304997112,0.280082142,0.250967783,0.219774321,0.165827974,0.134046848,0.105355443,0.077596419,0.057903822,0.045429636,0.036238858,0.025620378,0.025702676,0.023404497,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.649072906,0.658388794,0.666171059,0.671711524,0.681803158,0.686713859,0.690623455,0.693898963,0.696350858,0.698098736,0.698643359,0.699381873,0.699525833,0.70004738,,,,,,,,,,,,,,
,,,配电重载比例,,,0.075612237,0.07407998,0.073372337,0.069669454,0.066867799,0.065759782,0.064343241,0.062078305,0.061508975,0.06118942,0.059923983,0.058097089,0.05958648,0.058856388,,,,,,,,,,,,,,
,,,网损率,,,0.124616164,0.120701699,0.117079706,0.11402602,0.109586483,0.107014426,0.105119957,0.103559163,0.10234968,0.101759842,0.101222583,0.100722326,0.100623082,0.100580237,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.770220706,0.774717626,0.778994386,0.781395571,0.786761105,0.790335239,0.793633919,0.79595573,0.797727939,0.797968074,0.798919959,0.799447253,0.800132649,0.800464834,,,,,,,,,,,,,,
